name,1948-2023,average,is_increasing_name,is_timeless_name,if_jew_boys_muslim_boys_common,if_jew_boys_jew_girls,is_common_name,international_score,bible_score,nature_score,art_score,syllabels_score,light_score,summer_score,winter_score,spring_score,autumn_score
מכאיל,13,5.2489526128504606e-06,1,0,0.0,0.0,0.0,0.0,0.4,0,0.0,3,0,0.0,0.0,0.0,0.0
מורנו,30,1.2737939918511753e-05,1,0,0.0,0.0,0.0,0.0,0.2,0.2,0.0,3,0,0.0,0.0,0.0,0.0
מישקה,7,4.188095487584713e-06,1,0,0.0,0.0,0.0,0.0,0,0,0.0,3,0,0.0,0.0,0.0,0.0
מוש,7,4.081542947710923e-06,1,0,0.0,0.0,0.0,0.0,0.8,0,0.0,1,0,0.0,0.0,0.0,0.0
מושאיל,14,7.627245691924973e-06,1,0,0.0,0.0,0.0,-1.0,0.2,-1,-1.0,3,0,0.0,0.0,0.0,0.0
מישון,6,2.5493155625826623e-06,1,0,0.0,0.0,0.0,0.0,0,0,0.0,2,0,0.0,0.0,0.0,0.0
מישואל,7,4.487096819957033e-06,1,0,0.0,0.0,0.0,0.0,0.4,0,0.0,3,0,0.0,0.0,0.0,0.0
מישו,16,8.531347481743927e-06,1,0,0.0,0.0,0.0,0.0,0,0,0.0,2,0,0.0,0.0,0.0,0.0
מישאיל,7,3.9693717079775984e-06,1,0,0.0,0.0,0.0,0.0,0.2,0,0.0,3,0,0.0,0.0,0.0,0.0
מירקוז,8,4.952650088145516e-06,1,0,0.0,0.0,0.0,-1.0,0,-1,-1.0,3,0,-1.0,-1.0,-1.0,-1.0
מכס,8,4.008409525482637e-06,1,0,0.0,0.0,0.0,0.0,0.2,0,0.0,1,0,0.0,0.0,0.0,0.0
מירקו,8,4.123701306511362e-06,1,0,0.0,0.0,0.0,0.0,0,0,-1.0,3,0,0.0,0.0,0.0,0.0
מושון,11,5.4292525762873896e-06,1,0,0.0,0.0,0.0,0.0,0.2,0,0.0,2,0,0.0,0.0,0.0,0.0
מירצ'ה,13,5.339713825243894e-06,1,0,0.0,0.0,0.0,0.0,0,-1,-1.0,3,0,-1.0,0.0,-1.0,0.0
מושיח,8,4.633940350681027e-06,1,0,0.0,0.0,0.0,0.0,0.9,0,0.0,3,0,0.0,0.0,0.0,0.0
מליך,18,7.922314088987193e-06,1,0,0.0,0.0,0.0,0.0,0.4,0,0.0,2,0,0.0,0.0,0.0,0.0
מלחזי,11,7.064826562947275e-06,1,0,0.0,0.0,0.0,-1.0,0,-1,0.0,3,0,0.0,0.0,0.0,0.0
מוריציו,10,5.974163608086112e-06,1,0,0.0,0.0,0.0,0.6,0,0,0.5,4,0,0.0,0.0,0.0,0.0
מלוין,44,1.7661075120489418e-05,1,0,0.0,0.0,0.0,0.0,0.2,0,0.0,2,0,0.0,0.0,0.0,0.0
מטין,27,1.0206846873282748e-05,1,0,0.0,0.0,0.0,0.0,0,-1,0.0,2,0,0.0,0.0,0.0,0.0
מטיו,52,1.908550541055152e-05,1,0,0.0,0.0,0.0,0.0,0.2,0,0.0,2,0,0.0,0.0,0.0,0.0
מחמן,7,3.7924944353857544e-06,1,0,0.0,0.0,0.0,-1.0,0,0,0.0,2,0,0.9,0.9,0.0,0.0
מטט,7,4.610607371969346e-06,1,0,0.0,0.0,0.0,-1.0,0,-1,0.0,-1,0,0.0,0.0,0.0,0.0
מט,7,4.012947221432373e-06,1,0,0.0,0.0,0.0,0.0,0,0,0.0,1,0,0.0,0.0,0.0,0.0
מטדל,5,2.024345345532907e-06,1,0,0.0,0.0,0.0,-1.0,0,-1,-1.0,2,0,0.0,0.0,0.0,0.0
מטקו,24,1.1940411620061662e-05,1,0,0.0,0.0,0.0,-1.0,0,-1,0.0,2,0,0.0,0.0,0.0,0.0
מזנאו,6,2.618112193010647e-06,1,0,0.0,0.0,0.0,-1.0,0,-1,-1.0,3,0,-1.0,0.0,0.0,-1.0
מיטשל,113,3.662059248819819e-05,1,0,0.0,0.0,0.0,1.0,0,0,0.0,2,0,0.0,0.0,0.0,0.0
מיידן,7,3.696475397156336e-06,1,0,0.0,0.0,0.0,0.0,0,0,0.0,2,0,0.0,0.0,0.0,0.0
מיציסלב,9,3.2667435744686823e-06,1,0,0.0,0.0,0.0,-1.0,0,0,-1.0,4,0,0.0,0.0,0.0,0.0
מיצ'ל,19,1.0290645657316531e-05,1,0,0.0,0.0,0.0,0.7,0,0,0.5,2,0,0.0,0.0,0.0,0.0
מיסגנאו,47,1.6419368033924415e-05,1,0,0.0,0.0,0.0,-1.0,0,-1,-1.0,-1,0,-1.0,-1.0,-1.0,-1.0
מיסגאנאו,29,1.3951110433391175e-05,1,0,0.0,0.0,0.0,-1.0,0,-1,-1.0,4,0,-1.0,-1.0,-1.0,0.0
מינלה,5,2.966102732619954e-06,1,0,0.0,0.0,0.0,0.0,0,-1,-1.0,3,0,-1.0,0.0,-1.0,0.0
מיניצ'יל,6,2.680547236812377e-06,1,0,0.0,0.0,0.0,-1.0,0,-1,-1.0,3,0,0.0,0.0,0.0,0.0
מיניבל,12,5.969850023129168e-06,1,0,0.0,0.0,0.0,-1.0,0,0,-1.0,3,0,0.0,0.0,0.0,0.0
מינטסנוט,8,4.3221019115193095e-06,1,0,0.0,0.0,0.0,-1.0,0,-1,-1.0,-1,0,0.0,-1.0,-1.0,0.0
מינו,18,9.425068962407206e-06,1,0,0.0,0.0,0.0,0.2,0,0.2,0.0,2,0,0.0,0.0,0.0,0.0
מזגבו,15,8.555568882895821e-06,1,0,0.0,0.0,0.0,-1.0,0,-1,0.0,3,0,0.0,0.0,0.0,0.0
מינאלה,21,9.428896682823404e-06,1,0,0.0,0.0,0.0,0.0,0,-1,-1.0,3,0,0.0,0.0,-1.0,0.0
מטיס,11,6.297386039154255e-06,1,0,0.0,0.0,0.0,0.0,0,0,0.0,2,0,0.0,0.0,0.0,0.0
אורנתן,8,3.0746998196677816e-06,1,0,0.0,0.0,0.0,0.0,error,0.2,0.0,3,1,0.7,0.0,0.2,0.0
מטיקו,26,1.3509402079935994e-05,1,0,0.0,0.0,0.0,-1.0,0,-1,-1.0,3,0,-1.0,0.0,0.0,0.0
מטעלם,7,2.9361665086242785e-06,1,0,0.0,0.0,0.0,-1.0,0,-1,0.0,-1,0,0.0,0.0,0.0,0.0
מלווין,14,6.621348344459075e-06,1,0,0.0,0.0,0.0,0.2,0,0,0.0,3,0,0.0,0.0,0.0,0.0
מלוא,5,2.5346815040978872e-06,1,0,0.0,0.0,0.0,0.0,0,0.2,-1.0,2,0,0.0,0.0,0.0,0.0
מלדה,33,1.630341744447842e-05,1,0,0.0,0.0,0.0,-1.0,0,0,0.0,3,0,0.0,0.0,0.0,0.0
מורלי,5,2.92456293079483e-06,1,0,0.0,0.0,0.0,0.0,0,0.2,0.5,3,0,0.0,0.0,0.0,0.0
מורמן,7,3.0093031348564666e-06,1,0,0.0,0.0,0.0,0.0,0,0.2,0.0,2,0,0.0,0.0,0.0,0.0
מליסואו,6,2.1400108084320796e-06,1,0,0.0,0.0,0.0,-1.0,0,-1,-1.0,4,0,-1.0,0.0,-1.0,0.0
מיקו,41,1.7303768871012038e-05,1,0,0.0,0.0,0.0,0.0,0,0,0.0,2,0,0.0,0.0,0.0,0.0
מיק,14,7.66783240848802e-06,1,0,0.0,0.0,0.0,0.5,0,0,0.0,1,0,0.0,0.0,0.0,0.0
מיצל,5,3.325086846212522e-06,1,0,0.0,0.0,0.0,-1.0,0,-1,-1.0,-1,0,0.0,0.0,0.0,0.0
מחיר,5,3.1128319771316975e-06,1,0,0.0,0.0,0.0,-1.0,0,0,0.0,2,0,0.0,0.0,0.0,0.0
מיטצ'ל,7,3.9565252184182114e-06,1,0,0.0,0.0,0.0,0.6,0.2,0,0.2,2,0,0.0,0.0,0.0,0.0
מיטל,11,4.9932107623154e-06,1,0,0.0,0.0,0.0,0.0,0.4,0.2,0.0,2,0,0.2,0.0,0.2,0.0
מיטיקו,24,1.0968696594841189e-05,1,0,0.0,0.0,0.0,-1.0,0,-1,-1.0,3,0,-1.0,0.0,-1.0,0.0
מיחי,5,3.187294121460353e-06,1,0,0.0,0.0,0.0,-1.0,0.2,0,0.0,2,0,0.0,0.0,-1.0,0.0
מיחאי,14,8.746041727965807e-06,1,0,0.0,0.0,0.0,0.5,0.4,0,0.0,3,0,0.0,0.0,0.0,0.0
מיהרט,7,3.7724083028641218e-06,1,0,0.0,0.0,0.0,-1.0,0,-1,-1.0,-1,0,-1.0,0.0,-1.0,0.0
מיגיר,10,6.040313386036517e-06,1,0,0.0,0.0,0.0,-1.0,0,-1,-1.0,2,0,0.0,0.0,-1.0,0.0
מיגואל,23,1.053590843528289e-05,1,0,0.0,0.0,0.0,1.0,0,0,0.5,3,0,0.0,0.0,0.0,0.0
מיגאל,11,4.705871015753823e-06,1,0,0.0,0.0,0.0,0.0,0.4,0,0.0,3,0,0.0,0.0,0.0,0.0
מיטקו,7,3.966826212279539e-06,1,0,0.0,0.0,0.0,0.0,0,0,0.0,2,0,0.0,0.0,0.0,0.0
מחלוף,79,2.467118620178715e-05,1,0,0.0,0.0,0.0,-1.0,0.2,0,0.0,3,0,0.0,0.0,0.0,0.0
מטס,5,2.558323286605798e-06,1,0,0.0,0.0,0.0,0.0,0,0.3,0.0,1,0,0.0,0.0,0.0,0.0
יוסף-אסף,17,5.490818874472287e-06,1,0,0.0,0.0,0.0,0.6,1,0.3,0.0,4,0,0.0,0.0,0.2,0.2
עזר,333,0.00010064146013697578,1,0,0.0,0.0,0.0,0.0,0.8,0,0.0,1,0,0.0,0.0,0.0,0.0
אנדואלם,11,5.8368446023142e-06,1,0,0.0,0.0,0.0,-1.0,0,-1,-1.0,4,0,0.0,0.0,0.0,0.0
רעות,8,2.9054358472440165e-06,1,0,0.0,0.0,0.0,0.0,0.4,0,0.2,2,0,0.2,0.0,0.2,0.0
מתוק,29,1.3311726272239518e-05,1,0,0.0,0.0,0.0,-1.0,0,0.2,0.2,2,0,0.6,0.0,0.2,0.0
רומה,62,2.0066023589343312e-05,1,0,0.0,1.0,0.0,0.0,0.2,0.2,0.2,2,0,0.0,0.0,0.2,0.0
אייב,13,6.759532328210676e-06,1,0,0.0,1.0,0.0,0.0,0.2,0,0.0,1,0,0.0,0.0,0.0,0.0
אורי-יצחק,5,2.3095480285748586e-06,1,0,0.0,0.0,0.0,0.0,1,0.2,0.0,4,1,0.2,0.0,0.0,0.0
ריקו,22,1.2086664124946717e-05,1,0,0.0,0.0,0.0,0.5,0,0,0.2,2,0,0.0,0.0,0.0,0.0
חסדא,5,1.6184163561688176e-06,1,0,0.0,0.0,0.0,-1.0,0.4,0,0.0,3,0,0.0,0.0,0.0,0.0
טרס,28,8.038430824547271e-06,1,0,0.0,0.0,0.0,0.0,0,0,0.0,1,0,0.0,0.0,0.0,0.0
מילי,10,4.891116036932895e-06,1,0,0.0,0.0,0.0,0.4,0.3,0,0.0,2,0,0.0,0.0,0.0,0.0
אברם,104,3.3054396397743676e-05,1,0,0.0,0.0,0.0,0.6,1,0,0.0,2,0,0.0,0.0,0.0,0.0
אגוסטין,35,1.1789548588420916e-05,1,0,0.0,0.0,0.0,1.0,0,0,0.6,3,0.2,0.2,0.0,0.0,0.2
רשיד,24,1.1642630186603918e-05,1,0,0.0,0.0,0.0,0.4,0,0,0.0,2,0,0.0,0.0,0.0,0.0
בדילו,6,2.3691738954527865e-06,1,0,0.0,0.0,0.0,-1.0,0,-1,-1.0,3,0,0.0,0.0,0.0,0.0
אריה-לייב,5,2.944657061733211e-06,1,0,0.0,0.0,0.0,0.0,0.7,1,0.0,4,0,0.0,0.0,0.0,0.0
חליל,13,4.529694332941176e-06,1,0,0.0,0.0,0.0,0.0,0.4,0.5,1.0,2,0,0.0,0.0,0.2,0.0
אדוארדו,481,0.00014926388133806845,1,0,0.0,0.0,0.0,1.0,0,0,0.5,4,0,0.0,0.0,0.0,0.0
רמבם,29,1.2105269647551775e-05,1,0,0.0,0.0,0.0,0.0,0.7,0,0.0,2,0,0.0,0.0,0.0,0.0
סלמאן,13,7.0512235363236904e-06,1,0,0.0,0.0,0.0,0.6,0,0,0.0,2,0,0.0,0.0,0.0,0.0
ריס,8,3.930310946581701e-06,1,0,0.0,0.0,0.0,0.0,0,0,0.0,1,0,0.0,0.0,0.0,0.0
יואלי,18,8.923502527656714e-06,1,0,0.0,0.0,0.0,0.0,0.4,0,0.0,3,0,0.0,0.0,0.0,0.0
ריפ,7,3.413351174909192e-06,1,0,0.0,0.0,0.0,0.0,0,0,0.0,1,0,0.0,0.0,0.0,0.0
דרן,45,1.4113240632290295e-05,1,0,0.0,0.0,0.0,0.0,0,0,0.0,1,0,0.0,0.0,0.0,0.0
סרגי,361,0.00010938305847949171,1,0,0.0,0.0,0.0,0.5,0,0,0.0,2,0,0.0,0.0,0.0,0.0
ארץ,11,5.882643586489985e-06,1,0,0.0,0.0,0.0,-1.0,0.2,1,0.2,1,0,0.0,0.0,0.2,0.0
בוקי,8,3.5791964537739244e-06,1,0,0.0,0.0,0.0,0.0,0.2,0,0.0,2,0,0.0,0.0,0.0,0.0
הורן,7,2.6845982173754976e-06,1,0,0.0,0.0,0.0,0.0,0,0.2,0.2,2,0,0.0,0.0,0.0,0.0
נאיר,8,3.2701052625906057e-06,1,0,0.0,1.0,0.0,0.0,0.4,0.2,0.0,2,1,0.6,0.0,0.6,0.0
מוגס,116,3.217231239185779e-05,1,0,0.0,0.0,0.0,-1.0,0,-1,0.0,1,0,-1.0,0.0,0.0,0.0
אידור,24,1.0794647867956435e-05,1,0,0.0,0.0,0.0,0.0,0,0,0.0,2,0,0.0,0.0,0.0,0.0
חגאי,138,4.1584931263509504e-05,1,0,0.0,0.0,0.0,0.0,1,0,0.0,3,0,0.5,0.2,1.0,0.2
שמגר,15,7.4816223906218964e-06,1,0,0.0,0.0,0.0,-1.0,0.8,0,0.0,2,0,0.0,0.0,0.0,0.0
רוול,9,3.7561203162915563e-06,1,0,0.0,0.0,0.0,-1.0,0,-1,0.0,2,0,0.0,0.0,0.0,0.0
נאג'י,11,5.123926501212158e-06,1,0,0.0,0.0,0.0,0.0,0,-1,-1.0,2,0,0.0,0.0,0.0,0.0
מתקו,10,5.679213213002119e-06,1,0,0.0,0.0,0.0,-1.0,0,-1,0.0,3,0,0.0,0.0,0.0,0.0
ברוכי,6,2.98601227958803e-06,1,0,0.0,0.0,0.0,0.0,0.4,0.2,0.0,3,0,0.2,0.0,0.2,0.0
גלה,48,1.630034278792168e-05,1,0,0.0,0.0,0.0,0.0,0.2,0,0.0,2,0,0.0,0.0,0.0,0.0
סמבל,11,6.115111636155481e-06,1,0,0.0,0.0,0.0,-1.0,0,-1,0.0,-1,0,0.0,0.0,0.0,0.0
יחיאלי,7,3.619545732130291e-06,1,0,0.0,0.0,0.0,0.0,0.4,0,0.0,4,0,0.0,0.0,0.0,0.0
ארנסטו,124,4.071070095153635e-05,1,0,0.0,0.0,0.0,1.0,0,0,0.6,3,0,0.0,0.0,0.0,0.0
אחיעז,8,3.1602489403890565e-06,1,0,0.0,0.0,0.0,-1.0,0.8,0,0.0,3,0,0.0,0.0,0.0,0.0
אירווין,19,9.08825061867493e-06,1,0,0.0,0.0,0.0,0.6,0,0,0.0,3,0,0.0,0.0,0.0,0.0
אבשי,9,5.1368946277217254e-06,1,0,0.0,0.0,0.0,0.0,0.7,0,0.0,3,0,0.0,0.0,0.0,0.0
דיון,8,4.170217640423535e-06,1,0,0.0,0.0,0.0,0.0,0,0,0.5,2,0,0.0,0.0,0.0,0.0
טוואצ'או,11,5.680991182339548e-06,1,0,0.0,0.0,0.0,-1.0,0,-1,-1.0,3,-1,-1.0,-1.0,-1.0,-1.0
אחיטוב,21,9.16683586321748e-06,1,0,0.0,0.0,0.0,-1.0,0.8,0.2,0.0,3,0,0.0,0.0,0.0,0.0
גפני,5,2.386941752870428e-06,1,0,0.0,0.0,0.0,0.0,0.4,1,0.2,2,0,0.7,0.0,1.0,0.5
בראון,8,3.721807398458293e-06,1,0,0.0,0.0,0.0,0.6,0,0.2,0.0,2,0,0.0,0.0,0.0,0.2
אגניהו,28,1.3875416353086671e-05,1,0,0.0,0.0,0.0,-1.0,0.2,-1,-1.0,4,0,0.0,0.0,0.0,0.0
דוני,25,1.2109218985812514e-05,1,0,0.0,0.0,0.0,0.4,0.4,0,0.0,2,0,0.0,0.0,0.0,0.0
אליה-יוסף,6,2.1162306322461773e-06,1,0,0.0,0.0,0.0,0.5,1,0.2,0.0,5,0.5,0.0,0.0,0.0,0.0
לזר,389,0.00012092453689597754,1,0,0.0,0.0,0.0,0.0,0.7,0.4,0.0,1,0,0.2,0.0,0.2,0.0
טדלה,118,3.4956161217696774e-05,1,0,0.0,1.0,0.0,0.0,0,-1,0.0,3,0,0.0,0.0,0.0,0.0
אבנט,11,5.538550134491101e-06,1,0,0.0,1.0,0.0,0.0,0.2,0,0.0,2,0,0.0,0.0,0.0,0.0
רחל,12,6.240314084305238e-06,1,0,0.0,0.0,0.0,1.0,1,0.5,0.5,2,0,0.0,0.0,0.0,0.0
בוגדן,159,4.012852235713234e-05,1,0,0.0,0.0,0.0,0.3,0,0,0.0,3,0,0.0,0.0,0.0,0.0
עתיר,66,2.1089417876108026e-05,1,0,0.0,0.0,0.0,0.0,0.2,0,0.0,2,0,0.0,0.0,0.0,0.0
לבנון,23,7.687769311965863e-06,1,0,0.0,0.0,0.0,-1.0,0.4,1,0.0,3,0,0.0,0.2,0.0,0.0
יומי,32,1.2388300386539895e-05,1,0,0.0,0.0,0.0,0.0,0.4,0.2,0.0,2,0.5,0.5,0.0,0.2,0.0
פרת,8,2.471502898905818e-06,1,0,0.0,0.0,0.0,0.0,0.4,1,0.0,1,0,0.2,0.0,0.2,0.0
צליל,168,4.5211522051978244e-05,1,0,0.0,0.0,0.0,0.0,0.2,0.5,1.0,2,0,0.0,0.0,0.0,0.0
נטעיה,11,3.794843855817447e-06,1,0,0.0,0.0,0.0,0.0,0.4,1,0.2,3,0,0.8,0.0,1.0,0.5
חים,12,5.378997021084624e-06,1,0,0.0,0.0,0.0,0.0,0.7,0.5,0.0,1,0,0.5,0.0,0.6,0.0
ייטב,87,2.0633483961021974e-05,1,0,0.0,0.0,0.0,-1.0,0.4,0,0.0,2,0,0.0,0.0,0.2,0.0
יאשיהו,76,2.1633365084588887e-05,1,0,0.0,0.0,0.0,0.0,1,0.2,0.0,4,0,0.0,0.0,0.0,0.0
לנון,19,5.90284682569154e-06,1,0,0.0,0.0,0.0,0.6,0,0,1.0,2,0,0.0,0.0,0.0,0.0
גבעון,21,1.0789996710501496e-05,1,0,0.0,0.0,0.0,0.0,0.8,0.8,0.0,2,0,0.0,0.0,0.0,0.0
טגסטו,5,1.7521266687142905e-06,1,0,0.0,0.0,0.0,-1.0,0,-1,-1.0,3,-1,0.0,0.0,0.0,0.0
אילייה,17,9.25694040062417e-06,1,0,0.0,0.0,0.0,0.0,0.4,0.5,0.0,3,0,0.0,0.0,0.5,0.0
סנדי,31,1.5599168098375423e-05,1,0,0.0,0.0,0.0,1.0,0,0,0.0,2,0,0.2,0.0,0.0,0.0
שריה,299,7.042312699964107e-05,1,0,0.0,0.0,0.0,0.0,0.8,0.2,0.5,3,0,0.0,0.0,0.2,0.0
אשנפי,13,6.325894831202247e-06,1,0,0.0,0.0,0.0,-1.0,0,0,0.0,3,0,0.0,0.0,0.0,0.0
אנתוני,59,2.3922056983603456e-05,1,0,0.0,0.0,0.0,1.0,0,0,0.5,3,0,0.0,0.0,0.0,0.0
מיילי,10,3.1542607391860093e-06,1,0,0.0,0.0,0.0,0.8,0,0,0.5,2,0,0.0,0.0,0.0,0.0
נסהאל,6,2.460813759414331e-06,1,0,0.0,0.0,0.0,-1.0,0,-1,0.0,3,0,0.0,0.0,0.0,0.0
סטנלי,139,4.5280541714750335e-05,1,0,0.0,0.0,0.0,1.0,0,0,0.0,3,0,0.0,0.0,0.0,0.0
אלידע,54,1.796360407542854e-05,1,0,0.0,0.0,0.0,0.0,0.7,0,0.0,3,0,0.0,0.0,0.0,0.0
מסגנאו,200,5.4526550260480796e-05,1,0,0.0,0.0,0.0,-1.0,0,-1,-1.0,3,0,0.0,-1.0,-1.0,-1.0
רומאל,7,2.63677776068059e-06,1,0,0.0,0.0,0.0,0.0,0,-1,0.0,3,0,0.0,0.0,0.0,0.0
אמנואל,43,1.6632012599774955e-05,1,0,0.0,1.0,0.0,1.0,1,0,0.2,3,0.2,0.0,0.0,0.0,0.0
סאל,11,4.983734773010206e-06,1,0,1.0,0.0,0.0,0.6,0.2,0,0.0,1,0,0.0,0.0,0.0,0.0
נולאן,8,2.5956640688163065e-06,1,0,0.0,0.0,0.0,0.8,0,0,0.7,2,0,0.0,0.0,0.0,0.0
אלישב,28,1.0928098202348076e-05,1,0,0.0,0.0,0.0,0.0,0.8,0,0.0,3,0,0.0,0.0,0.0,0.0
טוביאס,52,2.006672889664246e-05,1,0,0.0,0.0,0.0,0.6,0.7,0,0.0,3,0,0.0,0.0,0.0,0.0
יוהנס,45,1.9431244165666978e-05,1,0,0.0,0.0,0.0,1.0,0,0,0.5,3,0.5,0.0,0.0,0.0,0.0
גוון,8,3.884669087863144e-06,1,0,0.0,1.0,0.0,0.4,0,0.3,0.7,1,0.5,0.2,0.0,0.2,0.5
דוויד,25,1.0108301694061847e-05,1,0,0.0,0.0,0.0,1.0,1,0,0.5,2,0,0.0,0.0,0.0,0.0
דיאן,16,7.442107970303523e-06,1,0,1.0,0.0,0.0,0.6,0.4,0,0.0,2,0,0.0,0.0,0.0,0.0
צ'רלי,104,3.129118658379254e-05,1,0,0.0,0.0,0.0,1.0,0,0,0.5,2,0,0.0,0.0,0.0,0.0
נוראל,23,7.692605343629402e-06,1,0,0.0,0.0,0.0,0.0,0.2,0.2,0.2,3,1,0.2,0.0,0.2,0.0
אבישר,57,2.1500003783811915e-05,1,0,0.0,0.0,0.0,0.0,0.4,0.2,0.0,3,0,0.0,0.0,0.0,0.0
לוין,25,6.475649367159589e-06,1,0,0.0,0.0,0.0,0.3,0.4,0,0.2,2,0,0.0,0.0,0.0,0.0
נוהר,65,1.3763205733997692e-05,1,0,0.0,0.0,0.0,0.0,0.2,0.8,0.0,2,1,0.6,0.0,0.6,0.0
אור-איתן,6,2.1093836626086104e-06,1,0,0.0,0.0,0.0,0.0,0.4,0.8,0.2,4,1,0.8,0.0,0.6,0.0
אניעם,22,7.345199439211611e-06,1,0,0.0,1.0,0.0,-1.0,0.4,0.2,-1.0,3,0,0.0,0.0,0.5,0.0
איגי,18,6.9084214568990625e-06,1,0,0.0,1.0,0.0,0.2,0.2,0,0.5,2,0,0.0,0.0,0.0,0.0
נועם-דוד,8,2.1834393287615018e-06,1,0,0.0,0.0,0.0,0.3,0.8,0.3,0.2,4,0,0.0,0.0,0.2,0.0
מסלה,29,1.3062358993592878e-05,1,0,0.0,0.0,0.0,0.0,0,0.6,0.0,3,0,0.0,0.0,0.2,0.0
מלכיאור,5,2.4413769422807445e-06,1,0,0.0,0.0,0.0,0.2,0.4,0,0.0,3,1,0.0,0.0,0.0,0.0
עימיאל,5,2.109075971443931e-06,1,0,0.0,0.0,0.0,0.0,0.4,0,0.0,3,0,0.0,0.0,0.0,0.0
חזקי,25,1.0668059587005238e-05,1,0,0.0,0.0,0.0,0.0,0.8,0,0.0,3,0,0.0,0.0,0.0,0.0
בן-ישי,12,4.522513078821359e-06,1,0,0.0,0.0,0.0,-1.0,1,0,0.0,3,0,0.0,0.0,0.0,0.0
ליפמן,19,8.985848519859786e-06,1,0,0.0,0.0,0.0,0.2,0.2,0,0.0,2,0,0.0,0.0,0.0,0.0
ויטו,72,2.225025978149985e-05,1,0,0.0,0.0,0.0,0.6,0,0,0.0,2,0,0.0,0.0,0.0,0.0
נהרי,9,3.2460100246806794e-06,1,0,0.0,0.0,0.0,0.0,0.4,1,0.0,3,0,0.2,0.0,0.6,0.0
מולי,71,2.232723906165345e-05,1,0,0.0,1.0,0.0,0.5,0.4,0.2,0.2,2,0,0.0,0.0,0.0,0.0
זאבי,79,2.907660239170321e-05,1,0,0.0,0.0,0.0,0.0,0.4,1,0.0,3,0,0.0,0.0,0.0,0.0
נטף,21,7.56539772331315e-06,1,0,0.0,1.0,0.0,0.0,0.2,1,0.0,1,0,0.2,0.6,1.0,0.5
אלווין,28,1.1664788293593237e-05,1,0,0.0,0.0,0.0,0.6,0,0,0.0,3,0.2,0.0,0.0,0.0,0.0
יהוידע,157,3.738406458452603e-05,1,0,0.0,0.0,0.0,0.0,1,0,0.0,4,0,0.0,0.0,0.0,0.0
ארם,84,2.9760474063904465e-05,1,0,1.0,0.0,0.0,0.0,0.4,0.2,0.0,1,0,0.0,0.0,0.0,0.0
טיאגו,36,9.038764214784417e-06,1,0,0.0,0.0,0.0,1.0,0,0,0.0,3,0,0.0,0.0,0.0,0.0
ג'ייקוב,111,2.5857153407182102e-05,1,0,0.0,0.0,0.0,1.0,0.4,0,0.0,3,0,0.0,0.0,0.0,0.0
תאודור,147,4.177782007472356e-05,1,0,0.0,0.0,0.0,1.0,0,0.2,0.5,3,0.2,0.0,0.0,0.0,0.0
דודי,376,0.00010202375233330523,1,0,0.0,0.0,0.0,0.0,0.8,0,0.0,2,0,0.0,0.0,0.0,0.0
יתיר,117,2.5839543482378826e-05,1,0,0.0,0.0,0.0,0.0,0.4,0.3,0.0,2,0,0.0,0.0,0.0,0.0
ריאו,11,3.5542668060605185e-06,1,0,0.0,0.0,0.0,0.0,0,-1,-1.0,2,0,0.0,0.0,0.0,0.0
עימנואל,82,2.437444796328192e-05,1,0,0.0,0.0,0.0,0.6,1,0,0.2,4,0.2,0.0,0.0,0.0,0.0
לייבל,21,8.671735977126306e-06,1,0,0.0,0.0,0.0,0.0,0.4,0,0.2,2,0,0.0,0.0,0.0,0.0
לישי,376,8.103069413778993e-05,1,0,0.0,1.0,0.0,0.0,0.4,0,0.0,2,0,0.0,0.0,0.0,0.0
אביעזרי,34,1.0981308160894193e-05,1,0,0.0,0.0,0.0,-1.0,0.4,0,0.0,4,0,0.0,0.0,0.0,0.0
ג'ורג',465,0.00014335157862341988,1,0,1.0,0.0,0.0,1.0,0,0.5,0.2,1,0,0.0,0.0,0.0,0.0
אריי,7,3.6959702927154397e-06,1,0,0.0,0.0,0.0,0.0,0.4,0,0.0,2,0,0.0,0.0,0.0,0.0
רב,10,5.9933507700676364e-06,1,0,0.0,0.0,0.0,0.0,0.4,0,0.0,1,0,0.0,0.0,0.0,0.0
טהור,19,6.418832380043859e-06,1,0,0.0,0.0,0.0,0.0,0.4,0,0.0,2,0.5,0.0,0.0,0.0,0.0
פימה,72,2.591737946943508e-05,1,0,0.0,0.0,0.0,0.0,0,-1,-1.0,2,0,0.0,0.0,0.0,0.0
מתני,6,2.970006751936728e-06,1,0,0.0,0.0,0.0,0.0,0.4,0,0.0,3,0,0.0,0.0,0.0,0.0
אומר,53,1.843855348711964e-05,1,0,0.0,0.0,0.0,0.0,0.4,0,0.5,2,0,0.0,0.0,0.0,0.0
אודה,10,3.940136796265153e-06,1,0,0.0,1.0,0.0,0.0,0.4,0,0.5,2,0,0.0,0.0,0.2,0.0
ספי,176,5.1357844417865204e-05,1,0,0.0,0.0,0.0,0.0,0.4,0,0.0,2,0,0.0,0.0,0.0,0.0
קלים,23,9.962340613651413e-06,1,0,0.0,0.0,0.0,-1.0,0,0,0.0,2,0,0.0,0.0,0.0,0.0
שפי,35,1.5061813309096655e-05,1,0,0.0,1.0,0.0,0.0,0.2,0,0.0,2,0,0.0,0.0,0.0,0.0
מגל,34,1.2848699346803832e-05,1,0,0.0,1.0,0.0,0.0,0.2,0.6,0.0,1,0,0.2,0.0,0.5,0.0
